time (s),magnetic field intensity (nT)
4283.0,51496.952191253855
4283.1,51486.51401976024
4283.2,51538.08178340438
4283.3,51540.68898141563
4283.400000000001,51550.07057989905
4283.5,51495.31612431935
4283.6,51476.871119169664
4283.7,51508.36396628174
4283.8,51501.73594763072
4283.900000000001,51450.62083430091
4284.0,51494.16197248224
4284.1,51507.38734418231
4284.2,51514.25665278186
4284.3,51530.87077892243
4284.400000000001,51499.45083207808
4284.5,51496.71959494652
4284.6,51482.14768968432
4284.7,51539.470943749344
4284.8,51477.64367999508
4284.900000000001,51515.660670209036
4285.0,51485.960052961826
4285.1,51488.46696895163
4285.2,51509.68100948097
4285.3,51517.78168856699
4285.400000000001,51453.25166060845
4285.5,51493.800517476
4285.6,51511.60688220785
4285.7,51514.07660346784
4285.8,51515.94128414221
4285.900000000001,51486.13975926189
4286.0,51512.01293522624
4286.1,51542.06931118577
4286.2,51458.651109438564
4286.3,51485.113371015694
4286.400000000001,51514.01931746119
4286.5,51493.99887671854
4286.6,51527.22013847789
4286.7,51511.775938175066
4286.8,51501.424400324555
4286.900000000001,51499.23842162341
4287.0,51508.9189837469
4287.1,51523.81248966996
4287.2,51510.244021015016
4287.3,51481.1674267263
4287.400000000001,51466.30846135782
4287.5,51488.689477147804
4287.6,51511.43102717997
4287.7,51529.33539515722
4287.8,51501.646214761764
4287.900000000001,51552.39408159729
4288.0,51500.33739672784
4288.1,51486.97464150249
4288.2,51527.410852811314
4288.3,51490.67243553439
4288.400000000001,51496.19333424133
4288.5,51515.6711497809
4288.6,51470.11955357762
4288.7,51514.249697410596
4288.8,51503.49939625614
4288.900000000001,51489.03783187065
4289.0,51510.58454304696
4289.1,51490.63291318835
4289.2,51483.13834258836
4289.3,51519.42763352374
4289.400000000001,51487.065102891625
4289.5,51491.88645164972
4289.6,51509.9905870851
4289.7,51517.35740275294
4289.8,51499.15059654293
4289.900000000001,51456.08342673873
4290.0,51514.86483141901
4290.1,51519.29747847632
4290.2,51485.43407224372
4290.3,51536.75042349058
4290.400000000001,51479.2208564772
4290.5,51484.8495671127
4290.6,51536.277689020346
4290.7,51536.92175576325
4290.8,51499.8418895823
4290.900000000001,51494.65025943876
4291.0,51485.79225874406
4291.1,51511.69378210192
4291.2,51529.574637676575
4291.3,51531.83608508371
4291.400000000001,51486.09486608528
4291.5,51552.66719200597
4291.6,51492.25930257967
4291.7,51495.59183399676
4291.8,51535.49775843603
4291.900000000001,51514.64235273377
4292.0,51521.29872125451
4292.1,51461.24766937935
4292.2,51498.38265136142
4292.3,51517.50830782699
4292.400000000001,51525.631317472624
4292.5,51532.0543491321
4292.6,51513.09280941567
4292.7,51502.5008959176
4292.8,51477.07093992139
4292.900000000001,51504.516650833044
4293.0,51501.88623602132
4293.1,51497.10877910759
4293.2,51509.915574575396
4293.3,51481.8758041321
4293.400000000001,51528.33461357325
4293.5,51501.1082712687
4293.6,51496.78107436811
4293.7,51537.38405703781
4293.8,51480.11124166842
4293.900000000001,51498.34915027289
4294.0,51511.513764319454
4294.1,51504.7519584655
4294.2,51508.9417671004
4294.3,51558.6800707595
4294.400000000001,51490.369121034324
4294.5,51525.626032310814
4294.6,51510.6796040948
4294.7,51472.35179661597
4294.8,51495.750414989256
4294.900000000001,51438.38129064805
4295.0,51521.53586898764
4295.1,51507.50450514362
4295.2,51463.5989636594
4295.3,51516.6281876307
4295.400000000001,51510.62742837796
4295.5,51484.248829231
4295.6,51518.356696440875
4295.7,51492.984005972925
4295.8,51527.18843433435
4295.900000000001,51484.50050471272
4296.0,51501.28330608566
4296.1,51505.64423053802
4296.2,51472.93395222066
4296.3,51514.732407173295
4296.400000000001,51484.84036865361
4296.5,51476.16277157487
4296.6,51518.704242511645
4296.7,51452.99557361456
4296.8,51516.31972526974
4296.900000000001,51518.25579045699
4297.0,51529.54727663413
4297.1,51517.03239834667
4297.2,51481.58897514379
4297.3,51482.334098393985
4297.400000000001,51509.81936118932
4297.5,51498.002454328234
4297.6,51502.597843953474
4297.7,51477.6043804698
4297.8,51501.309907706185
4297.900000000001,51483.008340260014
4298.0,51517.128036331495
4298.1,51494.54364303586
4298.2,51492.028991855805
4298.3,51520.14266991867
4298.400000000001,51473.62866469175
4298.5,51514.6594490459
4298.6,51496.097686434776
4298.7,51539.31816254004
4298.8,51550.07336422729
4298.900000000001,51517.11218197931
4299.0,51493.27570064405
4299.1,51530.779541245334
4299.2,51470.47981286152
4299.3,51481.34758622535
4299.400000000001,51492.85770946352
4299.5,51502.991779988064
4299.6,51501.360105250336
4299.7,51513.4622240536
4299.8,51524.22977142397
4299.900000000001,51516.604637738914
4300.0,51476.56095606805
4300.1,51509.725415802524
4300.2,51520.01171962632
4300.3,51472.13389268102
4300.400000000001,51520.90980349851
4300.5,51467.22647197116
4300.6,51496.76131119372
4300.7,51516.101889708916
4300.8,51480.735025850365
4300.900000000001,51487.37595488408
4301.0,51513.51517415864
4301.1,51525.19384204631
4301.2,51497.54448472345
4301.3,51492.65755609842
4301.400000000001,51512.51077180425
4301.5,51546.48542531216
4301.6,51484.156360339286
4301.7,51476.21911279222
4301.8,51496.28452460166
4301.900000000001,51508.6021011748
4302.0,51465.99555248394
4302.1,51517.89403608328
4302.2,51470.999123471694
4302.3,51484.93166218838
4302.400000000001,51526.902566171506
4302.5,51527.76802947796
4302.6,51521.25258389614
4302.7,51470.23371759025
4302.8,51524.10544378085
4302.900000000001,51499.70612919744
4303.0,51435.49712246144
4303.1,51509.081938089636
4303.2,51469.72877350738
4303.3,51519.51623829719
4303.400000000001,51527.76630883813
4303.5,51493.78589351578
4303.6,51507.25747664066
4303.7,51489.71609397278
4303.8,51512.54312371774
4303.900000000001,51543.4057103541
4304.0,51520.12341891608
4304.1,51507.160776678844
4304.2,51488.87236115954
4304.3,51508.19507314211
4304.400000000001,51492.95720421625
4304.5,51464.62341651079
4304.6,51496.449435815994
4304.7,51506.813594158775
4304.8,51490.0750031009
4304.900000000001,51506.64159750132
4305.0,51491.23138840428
4305.1,51495.95001871385
4305.2,51471.02395515343
4305.3,51520.84514251649
4305.400000000001,51499.74609406311
4305.5,51485.30515624391
4305.6,51477.65306070781
4305.7,51497.91025181122
4305.8,51529.91449172201
4305.900000000001,51480.0833238155
4306.0,51501.64516393982
4306.1,51491.5753723577
4306.2,51484.70623613861
4306.3,51492.005887552
4306.400000000001,51527.89035282224
4306.5,51536.037621200405
4306.6,51482.473080230804
4306.7,51522.19535791805
4306.8,51497.26744905976
4306.900000000001,51484.12588236434
4307.0,51481.26406837479
4307.1,51513.84864429167
4307.2,51487.80897303891
4307.3,51489.69738625789
4307.400000000001,51518.47424087409
4307.5,51548.94742447535
4307.6,51493.74816807588
4307.7,51505.13821427433
4307.8,51510.54739646516
4307.900000000001,51491.613244335655
4308.0,51501.60719262198
4308.1,51512.97681678303
4308.2,51497.813445769774
4308.3,51523.12436014237
4308.400000000001,51488.548868840495
4308.5,51458.48606943291
4308.6,51509.33745527685
4308.7,51459.9046749957
4308.8,51455.631698946265
4308.900000000001,51476.28529239325
4309.0,51499.865561310704
4309.1,51506.3990268596
4309.2,51492.88844439394
4309.3,51481.80578359829
4309.400000000001,51497.49713224403
4309.5,51499.36401887611
4309.6,51517.36249737725
4309.7,51522.10713504466
4309.8,51502.90961925425
4309.900000000001,51505.49977321224
4310.0,51471.47191540432
4310.1,51487.609485183035
4310.2,51491.676520958
4310.3,51529.54899545009
4310.400000000001,51498.22114901992
4310.5,51471.8620705634
4310.6,51470.513740991504
4310.7,51529.01069000529
4310.8,51492.35079841032
4310.900000000001,51484.25018664943
4311.0,51513.14623773447
4311.1,51493.14399196239
4311.2,51497.57832496451
4311.3,51475.23341958311
4311.400000000001,51499.30068056669
4311.5,51534.18710439041
4311.6,51529.843011890494
4311.7,51541.10747661752
4311.8,51524.04056030526
4311.900000000001,51497.45037899814
4312.0,51487.348047837564
4312.1,51482.899337951865
4312.2,51500.28699008466
4312.3,51501.662280898425
4312.400000000001,51487.95117295946
4312.5,51528.10359833403
4312.6,51503.16496275342
4312.7,51503.280243796245
4312.8,51526.18258199797
4312.900000000001,51513.53807345696
4313.0,51508.16024285721
4313.1,51548.48569849227
4313.2,51516.83956355376
4313.3,51495.65420668703
4313.400000000001,51512.6003754003
4313.5,51499.30581295218
4313.6,51463.64546538182
4313.7,51491.25348555623
4313.8,51514.367921659374
4313.900000000001,51460.00950515931
4314.0,51500.1178919032
4314.1,51483.70925760514
4314.2,51518.03307309696
4314.3,51515.144309935014
4314.400000000001,51539.07841067846
4314.5,51526.66138741554
4314.6,51477.67902531574
4314.7,51502.386250738855
4314.8,51500.88357199597
4314.900000000001,51504.203617681145
4315.0,51498.71820057689
4315.1,51522.954371597596
4315.2,51498.1494778508
4315.3,51489.48334763834
4315.400000000001,51499.59890084335
4315.5,51497.69812882568
4315.6,51480.26152925972
4315.7,51487.13149943189
4315.8,51519.396402216255
4315.900000000001,51499.90817285509
4316.0,51481.93361046113
4316.1,51464.56547214405
4316.2,51484.366931136996
4316.3,51481.86527869671
4316.400000000001,51523.561063383975
4316.5,51490.60744831618
4316.6,51465.94002988037
4316.7,51489.43254647021
4316.8,51499.18424603603
4316.900000000001,51522.767264797076
4317.0,51496.20041424097
4317.1,51483.482990677774
4317.2,51495.454563700856
4317.3,51495.25340416901
4317.400000000001,51491.64056219556
4317.5,51550.39890409384
4317.6,51496.803748569895
4317.7,51511.3089257371
4317.8,51512.18356986184
4317.900000000001,51498.068671083915
4318.0,51476.40198955741
4318.1,51528.18557840545
4318.2,51482.081851393654
4318.3,51512.56515869652
4318.400000000001,51524.19626953338
4318.5,51507.9429976631
4318.6,51510.32445684792
4318.7,51477.20114046128
4318.8,51517.50068979138
4318.900000000001,51531.21566164435
4319.0,51519.46933834636
4319.1,51530.3488013586
4319.2,51466.328367593014
4319.3,51484.3952833912
4319.400000000001,51541.40492662095
4319.5,51495.74538596751
4319.6,51507.468432047055
4319.7,51451.32131383583
4319.8,51491.505524238084
4319.900000000001,51526.115243063585
4320.0,51497.2135441652
4320.1,51480.51560580931
4320.2,51489.12490567596
4320.3,51476.36223288514
4320.400000000001,51500.036670322836
4320.5,51499.251758418875
4320.6,51446.30674202184
4320.7,51494.05703660021
4320.8,51511.74420901051
4320.900000000001,51502.35050616246
4321.0,51498.920557726065
4321.1,51440.01525820356
4321.2,51530.19661292925
4321.3,51468.90778156747
4321.400000000001,51470.78565184719
4321.5,51521.412844152066
4321.6,51517.86042895148
4321.7,51522.31292898257
4321.8,51490.01105023835
4321.900000000001,51493.278236090264
4322.0,51450.76492354206
4322.1,51529.267668602675
4322.2,51489.482528629575
4322.3,51486.811869508594
4322.400000000001,51489.818943554215
4322.5,51504.69387731937
4322.6,51498.19121253849
4322.7,51469.44628583832
4322.8,51513.7480491905
4322.900000000001,51480.42192984399
4323.0,51486.639924049705
4323.1,51466.564049062334
4323.2,51515.87887454248
4323.3,51497.578786076316
4323.400000000001,51479.29806168325
4323.5,51480.89847232343
4323.6,51541.64514653369
4323.7,51471.30061031726
4323.8,51493.09136023493
4323.900000000001,51526.229877497026
4324.0,51449.621353927905
4324.1,51533.61708046683
4324.2,51515.849707449604
4324.3,51477.869277538935
4324.400000000001,51505.358117624295
4324.5,51495.24744710009
4324.6,51501.69344958427
4324.7,51523.04127839708
4324.8,51516.00896977771
4324.900000000001,51515.77706485272
4325.0,51459.36937318285
4325.1,51506.89190498377
4325.2,51504.40646397763
4325.3,51484.20251404004
4325.400000000001,51524.33266850859
4325.5,51444.12467853058
4325.6,51534.34914174945
4325.7,51528.866264474425
4325.8,51488.856870601776
4325.900000000001,51513.05504274715
4326.0,51517.65951538359
4326.1,51497.27386600539
4326.2,51499.778683630895
4326.3,51512.43379710599
4326.400000000001,51478.2249334462
4326.5,51500.58301821515
4326.6,51477.00050231067
4326.7,51481.12261308687
4326.8,51483.979370032655
4326.900000000001,51525.707329105215
4327.0,51479.03895909918
4327.1,51502.531023164185
4327.2,51523.42600186927
4327.3,51505.2562536595
4327.400000000001,51533.44252248599
4327.5,51491.28383667567
4327.6,51511.12311557059
4327.7,51525.864486606406
4327.8,51511.396988586006
4327.900000000001,51518.59807361545
4328.0,51502.909669770575
4328.1,51502.96559331831
4328.2,51499.86419898904
4328.3,51504.766329233185
4328.400000000001,51506.95812308319
4328.5,51475.227620302496
4328.6,51470.454700161885
4328.7,51526.0610096987
4328.8,51494.28730631294
4328.900000000001,51542.62862578743
4329.0,51519.90950100305
4329.1,51462.05271143789
4329.2,51487.37340669668
4329.3,51516.214754239234
4329.400000000001,51526.30359701853
4329.5,51464.53447536661
4329.6,51459.85504633629
4329.7,51483.98467031736
4329.8,51515.384753770224
4329.900000000001,51500.55848984937
4330.0,51545.35186290794
4330.1,51513.39666821193
4330.2,51488.28068807574
4330.3,51493.87911264324
4330.400000000001,51534.26541519475
4330.5,51518.060206261776
4330.6,51481.57862904372
4330.7,51477.006958791964
4330.8,51533.1947634877
4330.900000000001,51525.28897564397
4331.0,51524.25855617005
4331.1,51499.15087637804
4331.2,51521.0934319029
4331.3,51530.35103900495
4331.400000000001,51490.136110350395
4331.5,51504.59604582172
4331.6,51517.75493350228
4331.7,51485.19513297966
4331.8,51491.709872942614
4331.900000000001,51516.85439970408
4332.0,51505.27058432489
4332.1,51510.69088144946
4332.2,51460.25755286746
4332.3,51453.35579099585
4332.400000000001,51485.8920392282
4332.5,51523.955651229364
4332.6,51511.73162215378
4332.7,51482.985000336244
4332.8,51506.88062459998
4332.900000000001,51502.77539276214
4333.0,51486.61123203542
4333.1,51477.39718875042
4333.2,51494.119200228226
4333.3,51494.406679606866
4333.400000000001,51492.313060311906
4333.5,51505.39932365293
4333.6,51521.0478428147
4333.7,51509.825065236204
4333.8,51534.340828017404
4333.900000000001,51516.20200983244
4334.0,51475.02110081986
4334.1,51485.802464098255
4334.2,51495.07580874671
4334.3,51469.11136133334
4334.400000000001,51498.99180840321
4334.5,51530.83549335879
4334.6,51512.939822845925
4334.7,51491.65709200069
4334.8,51531.28557171034
4334.900000000001,51500.47024137888
4335.0,51513.299574180084
4335.1,51552.44630376158
4335.2,51511.093834760766
4335.3,51523.283158596736
4335.400000000001,51497.40326693602
4335.5,51505.504721162644
4335.6,51491.59429974547
4335.7,51493.90941393035
4335.8,51529.65038523555
4335.900000000001,51506.28894011884
4336.0,51514.89507823824
4336.1,51493.255177692205
4336.2,51496.45767218632
4336.3,51524.93830986418
4336.400000000001,51495.26110175541
4336.5,51509.06801191161
4336.6,51481.350259953055
4336.7,51479.77365958829
4336.8,51476.842148068914
4336.900000000001,51511.66657924881
4337.0,51510.4636100098
4337.1,51515.86989152977
4337.2,51483.25424982576
4337.3,51511.05715504196
4337.400000000001,51534.12197954035
4337.5,51539.0902554802
4337.6,51507.81271555051
4337.7,51519.98754339817
4337.8,51482.92281614342
4337.900000000001,51490.52727747568
4338.0,51464.51349329652
4338.1,51457.02765924405
4338.2,51485.86211022742
4338.3,51502.597824664306
4338.400000000001,51500.86701795754
4338.5,51533.668769073076
4338.6,51469.40673614291
4338.7,51501.44903589504
4338.8,51471.561052593264
4338.900000000001,51452.82226038806
4339.0,51485.23789003195
4339.1,51457.269113635084
4339.2,51473.2273794411
4339.3,51489.738770000724
4339.400000000001,51487.934926489164
4339.5,51499.16293464564
4339.6,51503.913259437075
4339.7,51507.592423254566
4339.8,51494.83469658726
4339.900000000001,51523.18125809108
4340.0,51487.25861552439
4340.1,51509.35854193523
4340.2,51500.32585855653
4340.3,51464.27246990949
4340.400000000001,51501.91673298932
4340.5,51511.09563456646
4340.6,51500.48871986191
4340.7,51535.453948305265
4340.8,51508.00845036009
4340.900000000001,51501.19964770008
4341.0,51508.09898627756
4341.1,51468.17867499609
4341.2,51523.69564519861
4341.3,51500.74571030868
4341.400000000001,51528.588768760645
4341.5,51473.95895712315
4341.6,51455.513757202294
4341.7,51463.765176952715
4341.8,51452.72621196232
4341.900000000001,51470.20435729059
4342.0,51514.538201623385
4342.1,51497.752747858714
4342.2,51501.54312913317
4342.3,51518.905186789874
4342.400000000001,51475.908342601324
4342.5,51530.851737809455
4342.6,51491.86776647316
4342.7,51484.74102584319
4342.8,51502.93297090582
4342.900000000001,51500.96792839449
4343.0,51464.469523788925
4343.1,51507.136958488794
4343.2,51486.44304105897
4343.3,51478.53582682779
4343.400000000001,51509.6692418626
4343.5,51479.5221014691
4343.6,51453.715936959656
4343.7,51526.025041507135
4343.8,51487.42116389444
4343.900000000001,51467.58247639687
4344.0,51483.365728058
4344.1,51502.71505035723
4344.2,51515.781115195
4344.3,51481.69110602256
4344.400000000001,51494.27194656283
4344.5,51502.59842566081
4344.6,51476.811431703194
4344.7,51470.84131205205
4344.8,51491.225707056845
4344.900000000001,51465.18507969029
4345.0,51506.18476582421
4345.1,51484.66050138257
4345.2,51497.243343187256
4345.3,51483.20443072332
4345.400000000001,51463.462335851335
4345.5,51553.577303221406
4345.6,51499.020977735214
4345.7,51480.92366096476
4345.8,51482.955807232014
4345.900000000001,51506.536378906036
4346.0,51514.23915937114
4346.1,51497.60050741228
4346.2,51497.23021457323
4346.3,51505.23297554077
4346.400000000001,51498.20904578843
4346.5,51473.81998453615
4346.6,51466.77121329801
4346.7,51526.94141950313
4346.8,51469.3081371701
4346.900000000001,51497.82069709494
4347.0,51510.494501790236
4347.1,51533.2820491367
4347.2,51527.4972961599
4347.3,51464.343602527406
4347.400000000001,51521.18372221704
4347.5,51503.4467455271
4347.6,51552.33971981875
4347.7,51476.046228019324
4347.8,51500.94365238643
4347.900000000001,51489.58056115845
4348.0,51540.3596713059
4348.1,51493.2599340002
4348.2,51487.30226584592
4348.3,51505.14607020806
4348.400000000001,51484.68111646519
4348.5,51522.67919922397
4348.6,51487.195326156616
4348.7,51531.860183296914
4348.8,51506.74495082217
4348.900000000001,51475.69412040624
4349.0,51475.897533811185
4349.1,51475.155345714564
4349.2,51491.901865979045
4349.3,51508.83395178259
4349.400000000001,51502.8962595296
4349.5,51495.6931620435
4349.6,51456.5815317606
4349.7,51524.65657999273
4349.8,51510.52417585399
4349.900000000001,51483.3645024794
4350.0,51495.602999679315
4350.1,51513.3284747402
4350.2,51486.65001714209
4350.3,51489.75365757056
4350.400000000001,51491.15744467048
4350.5,51498.24301718013
4350.6,51497.80385398686
4350.7,51494.97738285915
4350.8,51476.963230327085
4350.900000000001,51488.45669619107
4351.0,51499.516615269524
4351.1,51520.67555326477
4351.2,51495.266060552465
4351.3,51504.360590266406
4351.400000000001,51511.56073909403
4351.5,51526.68458414058
4351.6,51478.58512541669
4351.7,51504.444771362876
4351.8,51450.81151610563
4351.900000000001,51478.192920465815
4352.0,51524.02045486816
4352.1,51511.96861779775
4352.2,51511.25122938425
4352.3,51516.12722486802
4352.400000000001,51502.23351175338
4352.5,51491.50589761228
4352.6,51488.17433360538
4352.7,51490.646695280855
4352.8,51501.300233532835
4352.900000000001,51465.99228842115
4353.0,51473.562985257944
4353.1,51497.37425473427
4353.2,51505.466477146074
4353.3,51513.63022618547
4353.400000000001,51523.08160227562
4353.5,51478.15803380747
4353.6,51502.87722766025
4353.7,51526.51249176221
4353.8,51497.21738514163
4353.900000000001,51481.216312388024
4354.0,51521.86640287304
4354.1,51491.43806111448
4354.2,51526.38446128833
4354.3,51493.71877441809
4354.400000000001,51506.512538587864
4354.5,51526.313059986765
4354.6,51498.44419152125
4354.7,51524.698761498774
4354.8,51505.79336816735
4354.900000000001,51503.90029851471
4355.0,51497.69847357223
4355.1,51523.04374220512
4355.2,51475.40951965672
4355.3,51530.55719034964
4355.400000000001,51530.23569142125
4355.5,51487.81768750426
4355.6,51508.98079133147
4355.7,51501.2535609918
4355.8,51484.958293932796
4355.900000000001,51500.39835964272
4356.0,51505.176035449185
4356.1,51501.099947647985
4356.2,51500.4801637777
4356.3,51505.93526901728
4356.400000000001,51485.876186097834
4356.5,51468.25008469551
4356.6,51559.78882629922
4356.7,51519.515676911426
4356.8,51477.89300485854
4356.900000000001,51493.06200038517
4357.0,51521.2522985922
4357.1,51469.273431519345
4357.2,51485.666056921385
4357.3,51502.61734750619
4357.400000000001,51463.99630849796
4357.5,51529.40125071017
4357.6,51496.391925388365
4357.7,51463.657100199576
4357.8,51518.764590490646
4357.900000000001,51511.93866345021
4358.0,51487.53842974909
4358.1,51495.17942768102
4358.2,51500.21564408015
4358.3,51501.87025252894
4358.400000000001,51519.017027457456
4358.5,51511.55380779068
4358.6,51521.490943426914
4358.7,51494.72772981557
4358.8,51461.08942322846
4358.900000000001,51493.25848461735
4359.0,51454.32539640282
4359.1,51488.01824548758
4359.2,51489.135164311054
4359.3,51501.48494526912
4359.400000000001,51522.586768366775
4359.5,51536.6815350262
4359.6,51489.067563863224
4359.7,51456.92675448867
4359.8,51480.93993245442
4359.900000000001,51501.03523091594
4360.0,51477.045142420335
4360.1,51486.22580326866
4360.2,51526.0287845954
4360.3,51506.58730047774
4360.400000000001,51498.00616318096
4360.5,51476.37575048897
4360.6,51484.501689592704
4360.7,51519.23898458408
4360.8,51476.899908682106
4360.900000000001,51514.098588418026
4361.0,51498.44384779225
4361.1,51528.76927638954
4361.2,51469.07558534506
4361.3,51500.53443830697
4361.400000000001,51512.12936789783
4361.5,51484.44114512539
4361.6,51526.16486043844
4361.7,51495.80815936634
4361.8,51515.795986716585
4361.900000000001,51491.02312559204
4362.0,51481.187875807365
4362.1,51553.4725999009
4362.2,51503.97962140115
4362.3,51490.346576086566
4362.400000000001,51504.45628963965
4362.5,51515.3278080923
4362.6,51509.195863687404
4362.7,51484.04511202825
4362.8,51476.362266610115
4362.900000000001,51527.43947552756
4363.0,51483.20727951254
4363.1,51522.8976317026
4363.2,51489.60132480292
4363.3,51485.1189748157
4363.400000000001,51502.43259952036
4363.5,51487.39718059484
4363.6,51508.913591775236
4363.7,51469.887728558395
4363.8,51514.53024113628
4363.900000000001,51490.684944881934
4364.0,51478.046325490235
4364.1,51541.39848843552
4364.2,51535.03998824073
4364.3,51472.722477013805
4364.400000000001,51471.02657391026
4364.5,51496.76337873962
4364.6,51434.02708044786
4364.7,51452.83612722443
4364.8,51475.273136304066
4364.900000000001,51491.798732311305
4365.0,51493.670381993405
4365.1,51517.98918837272
4365.2,51501.32227158218
4365.3,51504.53768984865
4365.400000000001,51489.9085345933
4365.5,51496.02897358721
4365.6,51534.525141578626
4365.7,51562.80225190658
4365.8,51438.41152174643
4365.900000000001,51490.45608593272
4366.0,51480.16195539851
4366.1,51484.686845445794
4366.2,51521.88410629758
4366.3,51516.51017356735
4366.400000000001,51479.906825226564
4366.5,51518.98305345351
4366.6,51467.732552791844
4366.7,51512.0845411326
4366.8,51523.926784091855
4366.900000000001,51463.17109348131
4367.0,51502.96959939238
4367.1,51494.01634877017
4367.2,51512.86452555252
4367.3,51502.53553679321
4367.400000000001,51518.8610073739
4367.5,51505.45409460343
4367.6,51544.747478351506
4367.7,51512.07117088006
4367.8,51518.89613255044
4367.900000000001,51505.171698997154
4368.0,51472.42238996652
4368.1,51545.27359549946
4368.2,51461.26257408499
4368.3,51472.0204130786
4368.400000000001,51496.610405422
4368.5,51491.165470906344
4368.6,51510.82493881755
4368.7,51493.42081700001
4368.8,51468.01187882045
4368.900000000001,51487.3751709613
4369.0,51508.77239397904
4369.1,51524.35828984767
4369.2,51515.72819492504
4369.3,51488.58853739861
4369.400000000001,51508.004897750034
4369.5,51471.50888104249
4369.6,51568.81136137443
4369.7,51481.322859692074
4369.8,51477.52785676985
4369.900000000001,51500.43696203775
4370.0,51484.91084859734
4370.1,51475.268409679134
4370.2,51487.75012060622
4370.3,51465.77253311673
4370.400000000001,51491.02072775901
4370.5,51509.53445352538
4370.6,51498.79937300513
4370.7,51500.76075064658
4370.8,51497.68087649386
4370.900000000001,51525.896137489624
4371.0,51492.580062463676
4371.1,51486.823562097874
4371.2,51497.3000758858
4371.3,51526.14779191933
4371.400000000001,51511.0518174656
4371.5,51455.85235422407
4371.6,51479.25060147266
4371.7,51480.327178489635
4371.8,51485.89429788592
4371.900000000001,51508.35885645775
4372.0,51484.80671208714
4372.1,51463.35660938593
4372.2,51507.998668951426
4372.3,51490.26905669911
4372.400000000001,51457.41375316126
4372.5,51458.41578285123
4372.6,51483.43117745969
4372.7,51498.21424864632
4372.8,51515.33838445288
4372.900000000001,51485.6497067171
4373.0,51506.93923088412
4373.1,51506.34291905049
4373.2,51530.94174198178
4373.3,51498.17919127931
4373.400000000001,51505.70965606717
4373.5,51509.08087107184
4373.6,51475.962156103844
4373.7,51516.42377751556
4373.8,51507.91392083833
4373.900000000001,51500.11029175277
4374.0,51499.89431515492
4374.1,51521.39185378757
4374.2,51467.266440441286
4374.3,51477.062700647315
4374.400000000001,51499.795391484164
4374.5,51513.96059229205
4374.6,51513.05159481797
4374.7,51471.51267369126
4374.8,51484.98093569409
4374.900000000001,51454.67658485783
4375.0,51525.17735522241
4375.1,51486.792088376664
4375.2,51473.04295308351
4375.3,51509.39247044454
4375.400000000001,51482.66075176767
4375.5,51509.227384359496
4375.6,51489.630731281264
4375.7,51505.62410376403
4375.8,51556.885990803035
4375.900000000001,51480.4611851334
4376.0,51503.031831110806
4376.1,51493.66390949647
4376.2,51507.241217147115
4376.3,51492.95105530462
4376.400000000001,51519.275502030636
4376.5,51516.06377004936
4376.6,51463.928146782324
4376.7,51527.359762117456
4376.8,51551.201270984915
4376.900000000001,51475.243087165174
4377.0,51466.01004654255
4377.1,51468.47706935481
4377.2,51471.75801414393
4377.3,51483.097773213965
4377.400000000001,51509.70701743004
4377.5,51499.64993239082
4377.6,51478.18274088478
4377.7,51514.476792810914
4377.8,51489.89927121951
4377.900000000001,51522.35461159322
4378.0,51505.667869252116
4378.1,51490.870027155164
4378.2,51523.44606938786
4378.3,51542.77754748018
4378.400000000001,51530.98741937795
4378.5,51473.249936449065
4378.6,51474.8351749035
4378.7,51502.61050970288
4378.8,51493.35786612572
4378.900000000001,51489.91082933988
4379.0,51535.174042005856
4379.1,51494.39381088515
4379.2,51521.89760952519
4379.3,51469.709683161935
4379.400000000001,51539.434292259655
4379.5,51488.70036628445
4379.6,51515.93851260949
4379.7,51505.38278815466
4379.8,51508.390256324274
4379.900000000001,51505.85466242354
4380.0,51501.87945408627
4380.1,51474.4073433478
4380.2,51526.021988946675
4380.3,51536.755145656905
4380.400000000001,51495.830589008016
4380.5,51486.66661242665
4380.6,51471.83699913929
4380.7,51506.93129247451
4380.8,51533.512869391
4380.900000000001,51491.568033990436
4381.0,51438.3996601507
4381.1,51497.85729137815
4381.2,51517.34061803543
4381.3,51521.58979948374
4381.400000000001,51517.57643502389
4381.5,51479.23941556174
4381.6,51515.72316245512
4381.7,51553.57073266472
4381.8,51479.576955836645
4381.900000000001,51494.501672238424
4382.0,51516.56183821591
4382.1,51481.93131813949
4382.2,51514.88980481343
4382.3,51486.1715407614
4382.400000000001,51527.40048347544
4382.5,51501.71066486298
4382.6,51472.89168766543
4382.7,51493.107464682136
4382.8,51464.63418956358
4382.900000000001,51504.75124515724
4383.0,51508.70899974057
4383.1,51510.526614104485
4383.2,51515.911413896334
4383.3,51488.04193703704
4383.400000000001,51497.00919314165
4383.5,51518.008216784685
4383.6,51487.74857065781
4383.7,51482.5934359484
4383.8,51505.40097355099
4383.900000000001,51519.59150796851
4384.0,51484.400681164305
4384.1,51515.867627215724
4384.2,51481.78977556035
4384.3,51473.386359657576
4384.400000000001,51476.82636787543
4384.5,51482.620551565145
4384.6,51500.960294773744
4384.7,51507.252156467526
4384.8,51504.69130233135
4384.900000000001,51498.79078434928
4385.0,51505.61935548081
4385.1,51491.96358005832
4385.2,51491.62035560601
4385.3,51475.89996794718
4385.400000000001,51541.44182077099
4385.5,51520.43489495613
4385.6,51522.01034722575
4385.7,51481.00393879793
